iteracja,id_czastki,x,y,fitness
183,2,6.4107,1.3041,26.4000
183,3,6.8202,1.2051,26.4000
183,4,6.5700,1.2125,26.4000
183,5,6.7274,1.2330,26.4000
183,6,6.8381,1.2593,26.4000
183,7,6.8552,1.1855,26.4000
183,8,6.5366,1.2538,26.4000
183,9,6.8444,1.1962,26.4000
183,10,6.5254,1.1877,26.4000
183,11,6.8057,1.1976,26.4000
183,12,6.7148,1.1895,26.4000
183,13,6.7354,1.2655,26.4000
183,14,6.6346,1.1469,26.4000
183,15,6.6880,1.4181,26.4000
183,16,6.8110,1.2323,26.4000
183,17,6.7362,1.2072,26.4000
183,18,6.4892,1.4041,26.4000
183,19,6.6008,1.1830,26.4000
184,0,6.1837,1.2523,26.4000
184,1,6.3270,1.1404,26.4000
184,2,6.5981,1.3119,26.4000
184,3,6.8376,1.1747,26.4000
184,4,6.5936,1.2106,26.4000
184,5,6.7274,1.2330,26.4000
184,6,6.8018,1.2653,26.4000
184,7,6.7961,1.1647,26.4000
184,8,6.6238,1.2841,26.4000
184,9,6.8796,1.1801,26.4000
184,10,6.7101,1.2078,26.4000
184,11,6.7398,1.2067,26.4000
184,12,6.6274,1.1560,26.4000
184,13,6.7407,1.2709,26.4000
184,14,6.4303,1.1473,26.4000
184,15,6.4962,1.4966,26.4000
184,16,6.8085,1.1008,26.4000
184,17,6.6552,1.2063,26.4000
184,18,6.3287,1.5160,26.4000
184,19,6.7837,1.2229,26.4000
185,0,6.2422,1.2482,26.4000
185,1,6.5914,0.9587,25.2000
185,2,6.7389,1.2469,26.4000
185,3,6.8528,1.1787,26.4000
185,4,6.3100,1.2077,26.4000
185,5,6.7274,1.2330,26.4000
185,6,6.7772,1.2669,26.4000
185,7,6.7112,1.1762,26.4000
185,8,6.6464,1.2724,26.4000
185,9,6.8718,1.1210,26.4000
185,10,6.5753,1.2240,26.4000
185,11,6.7808,1.2145,26.4000
185,12,6.5436,1.2065,26.4000
185,13,6.7399,1.3139,26.4000
185,14,6.3994,1.1377,26.4000
185,15,6.5025,1.3460,26.4000
185,16,6.8377,1.0977,26.4000
185,17,6.6398,1.2121,26.4000
185,18,6.4316,1.4158,26.4000
185,19,6.6253,1.2506,26.4000
186,0,6.6384,1.2611,26.4000
186,1,6.8052,1.1207,26.4000
186,2,6.5502,1.2473,26.4000
186,3,6.8530,1.2312,26.4000
186,4,6.4467,1.2034,26.4000
186,5,6.7274,1.2330,26.4000
186,6,6.8323,1.2507,26.4000
186,7,6.7277,1.1575,26.4000
186,8,6.5926,1.2505,26.4000
186,9,6.8402,1.1146,26.4000
186,10,6.5336,1.2097,26.4000
186,11,6.8528,1.2189,26.4000
186,12,6.5234,1.2100,26.4000
186,13,6.7441,1.5645,26.4000
186,14,6.5862,1.1391,26.4000
186,15,6.4680,1.3360,26.4000
186,16,6.8847,1.1816,26.4000
186,17,6.6905,1.2133,26.4000
186,18,6.6265,1.3261,26.4000
186,19,6.4364,1.2124,26.4000
187,0,6.5974,1.2723,26.4000
187,1,6.3225,1.1944,26.4000
187,2,6.3686,1.2764,26.4000
187,3,6.8346,1.2082,26.4000
187,4,6.3022,1.2097,26.4000
187,5,6.7274,1.2330,26.4000
187,6,6.7667,1.2290,26.4000
187,7,6.7680,1.1944,26.4000
187,8,6.5712,1.2885,26.4000
187,9,6.7469,1.1505,26.4000
187,10,6.6351,1.2101,26.4000
187,11,6.8541,1.1984,26.4000
187,12,6.6714,1.2141,26.4000
187,13,6.7413,1.4588,26.4000
187,14,6.6039,1.1423,26.4000
187,15,6.5934,1.4182,26.4000
187,16,6.8467,1.2628,26.4000
187,17,6.7045,1.2258,26.4000
187,18,6.4316,1.4361,26.4000
187,19,6.4470,1.1973,26.4000
188,0,6.4686,1.2433,26.4000
188,1,6.0844,1.1235,26.4000
188,2,6.3325,1.2811,26.4000
188,3,6.8319,1.1829,26.4000
188,4,6.1523,1.2145,26.4000
188,5,6.7274,1.2330,26.4000
188,6,6.7697,1.2484,26.4000
188,7,6.7691,1.1185,26.4000
188,8,6.5631,1.3017,26.4000
188,9,6.6898,1.1575,26.4000
188,10,6.6637,1.2160,26.4000
188,11,6.7598,1.2010,26.4000
188,12,6.7723,1.1940,26.4000
188,13,6.7424,1.4445,26.4000
188,14,6.5700,1.0772,26.4000
188,15,6.7230,1.5633,26.4000
188,16,6.8752,1.1864,26.4000
188,17,6.7148,1.2216,26.4000
188,18,6.2446,1.4009,26.4000
188,19,6.6122,1.1705,26.4000
189,0,6.3346,1.2423,26.4000
189,1,6.4209,1.0296,26.4000
189,2,6.6461,1.2885,26.4000
189,3,6.8350,1.1727,26.4000
189,4,6.4435,1.2311,26.4000
189,5,6.7274,1.2330,26.4000
189,6,6.7676,1.2721,26.4000
189,7,6.7640,1.1554,26.4000
189,8,6.6739,1.2900,26.4000
189,9,6.7668,1.1046,26.4000
189,10,6.7124,1.2149,26.4000
189,11,6.7633,1.2070,26.4000
189,12,6.5590,1.1785,26.4000
189,13,6.7330,1.4183,26.4000
189,14,6.6122,1.0554,26.4000
189,15,6.4853,1.4135,26.4000
189,16,6.8823,1.1662,26.4000
189,17,6.7096,1.2237,26.4000
189,18,6.4976,1.3442,26.4000
189,19,6.5256,1.2074,26.4000
190,0,6.2528,1.2653,26.4000
190,1,6.7688,1.1325,26.4000
190,2,6.7119,1.2897,26.4000
190,3,6.8743,1.2050,26.4000
190,4,6.4989,1.2203,26.4000
190,5,6.7274,1.2330,26.4000
190,6,6.7719,1.2920,26.4000
190,7,6.8084,1.1672,26.4000
190,8,6.6652,1.2542,26.4000
190,9,6.8905,1.0650,26.4000
190,10,6.4941,1.2246,26.4000
190,11,6.7624,1.2214,26.4000
190,12,6.4993,1.1728,26.4000
190,13,6.7440,1.5024,26.4000
190,14,6.5774,1.0610,26.4000
190,15,6.3678,1.3065,26.4000
190,16,6.8514,1.1022,26.4000
190,17,6.6682,1.2189,26.4000
190,18,6.7332,1.3862,26.4000
190,19,6.5212,1.2205,26.4000
191,0,6.3320,1.2618,26.4000
191,1,6.8645,1.1385,26.4000
191,2,6.4056,1.2799,26.4000
191,3,6.8186,1.2046,26.4000
191,4,6.5908,1.2190,26.4000
191,5,6.7274,1.2330,26.4000
191,6,6.8328,1.2924,26.4000
191,7,6.7683,1.1863,26.4000
191,8,6.6646,1.2415,26.4000
191,9,6.9614,1.1402,26.4000
191,10,6.5555,1.2091,26.4000
191,11,6.8010,1.2323,26.4000
191,12,6.5427,1.1868,26.4000
191,13,6.7398,1.5053,26.4000
191,14,6.4756,1.1958,26.4000
191,15,6.5704,1.4353,26.4000
191,16,6.7543,1.0727,26.4000
191,17,6.6847,1.2108,26.4000
191,18,6.6493,1.4474,26.4000
191,19,6.5147,1.2091,26.4000
192,0,6.6763,1.2425,26.4000
192,1,6.4095,1.0523,26.4000
192,2,6.3173,1.2747,26.4000
192,3,6.7257,1.2113,26.4000
192,4,6.2400,1.2092,26.4000
192,5,6.7274,1.2330,26.4000
192,6,6.8788,1.2598,26.4000
192,7,6.7340,1.1812,26.4000
192,8,6.6454,1.2345,26.4000
192,9,6.7372,1.1491,26.4000
192,10,6.7023,1.2059,26.4000
192,11,6.8209,1.2373,26.4000
192,12,6.7196,1.2153,26.4000
192,13,6.7393,1.5427,26.4000
192,14,6.3638,1.1961,26.4000
192,15,6.6377,1.4908,26.4000
192,16,6.7368,1.0630,26.4000
192,17,6.6892,1.2118,26.4000
192,18,6.4241,1.5111,26.4000
192,19,6.6407,1.1809,26.4000
193,0,6.5229,1.2348,26.4000
193,1,6.3840,1.1255,26.4000
193,2,6.5893,1.2522,26.4000
193,3,6.8461,1.1875,26.4000
193,4,6.4076,1.2013,26.4000
193,5,6.7274,1.2330,26.4000
193,6,6.8449,1.2314,26.4000
193,7,6.7177,1.1658,26.4000
193,8,6.5877,1.2934,26.4000
193,9,6.6622,1.0953,26.4000
193,10,6.7623,1.2133,26.4000
193,11,6.7918,1.2137,26.4000
193,12,6.6940,1.2098,26.4000
193,13,6.7479,1.4315,26.4000
193,14,6.5882,1.1351,26.4000
193,15,6.6381,1.4571,26.4000
193,16,6.8041,1.1590,26.4000
193,17,6.6845,1.2157,26.4000
193,18,6.4829,1.3247,26.4000
193,19,6.6810,1.2050,26.4000
194,0,6.4623,1.2299,26.4000
194,1,6.4656,1.2216,26.4000
194,2,6.7369,1.2450,26.4000
194,3,6.9242,1.1400,26.4000
194,4,6.3629,1.2178,26.4000
194,5,6.7274,1.2330,26.4000
194,6,6.8196,1.2369,26.4000
194,7,6.8146,1.1813,26.4000
194,8,6.5859,1.2781,26.4000
194,9,6.8665,1.0371,26.4000
194,10,6.5991,1.2080,26.4000
194,11,6.7746,1.2004,26.4000
194,12,6.5266,1.1692,26.4000
194,13,6.7533,1.4193,26.4000
194,14,6.6691,1.1899,26.4000
194,15,6.5622,1.3630,26.4000
194,16,6.8945,1.1600,26.4000
194,17,6.6931,1.2283,26.4000
194,18,6.4071,1.2229,26.4000
194,19,6.4994,1.2245,26.4000
195,0,6.4622,1.2699,26.4000
195,1,6.6406,1.2543,26.4000
195,2,6.3532,1.2627,26.4000
195,3,6.9458,1.1301,26.4000
195,4,6.4618,1.2244,26.4000
195,5,6.7274,1.2330,26.4000
195,6,6.7614,1.2828,26.4000
195,7,6.8712,1.1836,26.4000
195,8,6.6224,1.2787,26.4000
195,9,6.8932,1.0721,26.4000
195,10,6.4438,1.2018,26.4000
195,11,6.7652,1.2231,26.4000
195,12,6.6023,1.2011,26.4000
195,13,6.7526,1.3735,26.4000
195,14,6.4648,1.1283,26.4000
195,15,6.3496,1.3482,26.4000
195,16,6.9548,1.1380,26.4000
195,17,6.6862,1.2328,26.4000
195,18,6.5007,1.4232,26.4000
195,19,6.3488,1.2236,26.4000
196,0,6.3772,1.2631,26.4000
196,1,6.7573,1.1022,26.4000
196,2,6.2337,1.2729,26.4000
196,3,6.8080,1.1472,26.4000
196,4,6.3406,1.2030,26.4000
196,5,6.7274,1.2330,26.4000
196,6,6.8238,1.2763,26.4000
196,7,6.8249,1.1050,26.4000
196,8,6.6083,1.2594,26.4000
196,9,6.7989,1.0993,26.4000
196,10,6.5317,1.2095,26.4000
196,11,6.7799,1.2202,26.4000
196,12,6.6027,1.2006,26.4000
196,13,6.7444,1.2753,26.4000
196,14,6.2514,1.1207,26.4000
196,15,6.2520,1.5345,26.4000
196,16,6.7593,1.1407,26.4000
196,17,6.6951,1.2129,26.4000
196,18,6.4598,1.3928,26.4000
196,19,6.5636,1.1788,26.4000
197,0,6.4588,1.2413,26.4000
197,1,6.4135,1.0854,26.4000
197,2,6.4353,1.2629,26.4000
197,3,6.7522,1.2034,26.4000
197,4,6.0782,1.2084,26.4000
197,5,6.7274,1.2330,26.4000
197,6,6.8205,1.2787,26.4000
197,7,6.7523,1.1105,26.4000
197,8,6.6943,1.2345,26.4000
197,9,6.7504,1.2143,26.4000
197,10,6.6393,1.2178,26.4000
197,11,6.7782,1.2245,26.4000
197,12,6.6247,1.2104,26.4000
197,13,6.7378,1.2850,26.4000
197,14,6.5493,1.1544,26.4000
197,15,6.4925,1.5170,26.4000
197,16,6.7157,1.1530,26.4000
197,17,6.6751,1.2115,26.4000
197,18,6.2725,1.3263,26.4000
197,19,6.6773,1.1639,26.4000
198,0,6.6045,1.2411,26.4000
198,1,6.4435,1.1481,26.4000
198,2,6.4973,1.2857,26.4000
198,3,6.8690,1.1959,26.4000
198,4,6.0184,1.2159,26.4000
198,5,6.7274,1.2330,26.4000
198,6,6.8201,1.2650,26.4000
198,7,6.7358,1.1663,26.4000
198,8,6.7081,1.2662,26.4000
198,9,6.7181,1.2508,26.4000
198,10,6.5369,1.2118,26.4000
198,11,6.7536,1.2017,26.4000
198,12,6.5892,1.1877,26.4000
198,13,6.7404,1.3493,26.4000
198,14,6.8147,1.1066,26.4000
198,15,6.6741,1.5087,26.4000
198,16,6.8096,1.1014,26.4000
198,17,6.6653,1.2158,26.4000
198,18,6.2333,1.5212,26.4000
198,19,6.5730,1.1955,26.4000
199,0,6.5519,1.2581,26.4000
199,1,6.5406,1.1165,26.4000
199,2,6.4340,1.2694,26.4000
199,3,6.9352,1.1859,26.4000
199,4,6.5681,1.2118,26.4000
199,5,6.7274,1.2330,26.4000
199,6,6.8320,1.2533,26.4000
199,7,6.7462,1.2098,26.4000
199,8,6.6668,1.2938,26.4000
199,9,6.8151,1.1962,26.4000
199,10,6.5998,1.2073,26.4000
199,11,6.8154,1.2089,26.4000
199,12,6.6647,1.1733,26.4000
199,13,6.7478,1.4958,26.4000
199,14,6.5127,1.1684,26.4000
199,15,6.5449,1.5024,26.4000
199,16,6.8017,1.1472,26.4000
199,17,6.6957,1.2128,26.4000
199,18,6.4826,1.5599,26.4000
199,19,6.5094,1.2273,26.4000
200,0,6.2528,1.2609,26.4000
200,1,6.6282,1.1758,26.4000
200,2,6.5787,1.2542,26.4000
200,3,6.9354,1.1597,26.4000
200,4,6.8541,1.2104,26.4000
200,5,6.7274,1.2330,26.4000
200,6,6.7796,1.2390,26.4000
200,7,6.8353,1.1088,26.4000
200,8,6.6828,1.2884,26.4000
200,9,6.8416,1.1319,26.4000
200,10,6.6065,1.2129,26.4000
200,11,6.8409,1.2123,26.4000
200,12,6.6437,1.2114,26.4000
200,13,6.7421,1.3677,26.4000
200,14,6.3910,1.1362,26.4000
200,15,6.4218,1.3612,26.4000
200,16,6.8166,1.2101,26.4000
200,17,6.6832,1.2181,26.4000
200,18,6.5351,1.5343,26.4000
200,19,6.5192,1.2058,26.4000
201,0,6.1872,1.2391,26.4000
201,1,6.4252,1.0624,26.4000
201,2,6.6153,1.2637,26.4000
201,3,6.9160,1.1517,26.4000
201,4,6.5439,1.2072,26.4000
201,5,6.7274,1.2330,26.4000
201,6,6.7781,1.2649,26.4000
201,7,6.8337,1.1064,26.4000
201,8,6.5850,1.2548,26.4000
201,9,6.8613,1.1136,26.4000
201,10,6.5319,1.2276,26.4000
201,11,6.8535,1.1999,26.4000
201,12,6.6847,1.2117,26.4000
201,13,6.7296,1.2950,26.4000
201,14,6.3179,1.1758,26.4000
201,15,6.3323,1.3538,26.4000
201,16,6.8342,1.2102,26.4000
201,17,6.6666,1.2266,26.4000
201,18,6.4278,1.4019,26.4000
201,19,6.5303,1.1894,26.4000
202,0,6.4258,1.2432,26.4000
202,1,6.5589,1.1263,26.4000
202,2,6.6489,1.2644,26.4000
202,3,6.9182,1.1882,26.4000
202,4,6.3759,1.2184,26.4000
202,5,6.7274,1.2330,26.4000
202,6,6.7607,1.2732,26.4000
202,7,6.8039,1.1135,26.4000
202,8,6.6508,1.2536,26.4000
202,9,6.8481,1.1925,26.4000
202,10,6.5528,1.2201,26.4000
202,11,6.7842,1.2143,26.4000
202,12,6.5326,1.1992,26.4000
202,13,6.7420,1.4600,26.4000
202,14,6.5031,1.1209,26.4000
202,15,6.6571,1.4570,26.4000
202,16,6.8081,1.1417,26.4000
202,17,6.6812,1.2278,26.4000
202,18,6.5600,1.2594,26.4000
202,19,6.6474,1.1832,26.4000
203,0,6.5549,1.2591,26.4000
203,1,6.5186,1.0956,26.4000
203,2,6.6322,1.2720,26.4000
203,3,6.9293,1.2315,26.4000
203,4,6.2617,1.2202,26.4000
203,5,6.7274,1.2330,26.4000
203,6,6.7593,1.2578,26.4000
203,7,6.7708,1.1165,26.4000
203,8,6.6632,1.2953,26.4000
203,9,6.8459,1.1820,26.4000
203,10,6.6437,1.2182,26.4000
203,11,6.7630,1.2176,26.4000
203,12,6.4850,1.1902,26.4000
203,13,6.7484,1.5974,26.4000
203,14,6.6567,1.1282,26.4000
203,15,6.7399,1.3433,26.4000
203,16,6.8869,1.1763,26.4000
203,17,6.6905,1.2305,26.4000
203,18,6.5711,1.3138,26.4000
203,19,6.6724,1.2266,26.4000
204,0,6.4198,1.2566,26.4000
204,1,6.6331,1.0927,26.4000
204,2,6.4865,1.2538,26.4000
204,3,6.8437,1.1974,26.4000
204,4,6.3908,1.2133,26.4000
204,5,6.7274,1.2330,26.4000
204,6,6.8561,1.2729,26.4000
204,7,6.7978,1.1192,26.4000
204,8,6.6398,1.2958,26.4000
204,9,6.8961,1.0733,26.4000
204,10,6.6400,1.2152,26.4000
204,11,6.8095,1.2098,26.4000
204,12,6.5504,1.2246,26.4000
204,13,6.7360,1.3937,26.4000
204,14,6.6931,1.1111,26.4000
204,15,6.5193,1.4842,26.4000
204,16,6.8927,1.1439,26.4000
204,17,6.6924,1.2237,26.4000
204,18,6.4461,1.5650,26.4000
204,19,6.5832,1.2273,26.4000
205,0,6.4867,1.2354,26.4000
205,1,6.5805,1.1297,26.4000
205,2,6.4690,1.2613,26.4000
205,3,6.8641,1.2027,26.4000
205,4,6.4660,1.2091,26.4000
205,5,6.7274,1.2330,26.4000
205,6,6.8243,1.2610,26.4000
205,7,6.7862,1.1417,26.4000
205,8,6.6003,1.2460,26.4000
205,9,6.8910,1.0740,26.4000
205,10,6.4739,1.2120,26.4000
205,11,6.7831,1.2170,26.4000
205,12,6.6506,1.1996,26.4000
205,13,6.7432,1.3471,26.4000
205,14,6.7037,1.1102,26.4000
205,15,6.4819,1.4701,26.4000
205,16,6.8147,1.1345,26.4000
205,17,6.6865,1.2162,26.4000
205,18,6.4903,1.5769,26.4000
205,19,6.5077,1.2160,26.4000
206,0,6.3174,1.2578,26.4000
206,1,6.5578,1.1419,26.4000
206,2,6.4224,1.2911,26.4000
206,3,6.7842,1.1983,26.4000
206,4,6.4688,1.2149,26.4000
206,5,6.7274,1.2330,26.4000
206,6,6.7507,1.2443,26.4000
206,7,6.8162,1.1762,26.4000
206,8,6.5583,1.2549,26.4000
206,9,6.8812,1.0854,26.4000
206,10,6.4603,1.2159,26.4000
206,11,6.7358,1.2244,26.4000
206,12,6.6228,1.1943,26.4000
206,13,6.7438,1.2835,26.4000
206,14,6.6431,1.2172,26.4000
206,15,6.4158,1.2638,26.4000
206,16,6.7037,1.0608,26.4000
206,17,6.6829,1.2174,26.4000
206,18,6.5265,1.3664,26.4000
206,19,6.4887,1.1931,26.4000
207,0,6.3408,1.2744,26.4000
207,1,6.6376,1.0689,26.4000
207,2,6.5127,1.2783,26.4000
207,3,6.9008,1.1759,26.4000
207,4,6.3518,1.2264,26.4000
207,5,6.7274,1.2330,26.4000
207,6,6.7897,1.2560,26.4000
207,7,6.8379,1.1453,26.4000
207,8,6.5398,1.2482,26.4000
207,9,6.7688,1.1943,26.4000
207,10,6.5438,1.2237,26.4000
207,11,6.7962,1.2073,26.4000
207,12,6.5723,1.1835,26.4000
207,13,6.7327,1.2866,26.4000
207,14,6.4243,1.2612,26.4000
207,15,6.5012,1.4602,26.4000
207,16,6.7929,1.0955,26.4000
207,17,6.6734,1.2268,26.4000
207,18,6.3641,1.2420,26.4000
207,19,6.4708,1.1674,26.4000
208,0,6.4021,1.2451,26.4000
208,1,6.6029,0.9902,25.2000
208,2,6.6354,1.2746,26.4000
208,3,6.8383,1.1472,26.4000
208,4,6.0779,1.2209,26.4000
208,5,6.7274,1.2330,26.4000
208,6,6.7639,1.2705,26.4000
208,7,6.8319,1.1710,26.4000
208,8,6.6747,1.2744,26.4000
208,9,6.7596,1.2205,26.4000
208,10,6.6379,1.2280,26.4000
208,11,6.8373,1.1939,26.4000
208,12,6.5696,1.1881,26.4000
208,13,6.7244,1.3060,26.4000
208,14,6.3612,1.1449,26.4000
208,15,6.5774,1.4175,26.4000
208,16,6.9015,1.2297,26.4000
208,17,6.6968,1.2201,26.4000
208,18,6.2822,1.3179,26.4000
208,19,6.4989,1.1934,26.4000
209,0,6.5728,1.2447,26.4000
209,1,6.4507,1.1008,26.4000
209,2,6.5539,1.2619,26.4000
209,3,6.7372,1.1927,26.4000
209,4,6.3040,1.2059,26.4000
209,5,6.7274,1.2330,26.4000
209,6,6.7923,1.2671,26.4000
209,7,6.7824,1.1762,26.4000
209,8,6.6698,1.2979,26.4000
209,9,6.8781,1.0812,26.4000
209,10,6.5323,1.2026,26.4000
209,11,6.8399,1.2235,26.4000
209,12,6.5803,1.1918,26.4000
209,13,6.7502,1.5046,26.4000
209,14,6.4840,1.1210,26.4000
209,15,6.5950,1.3862,26.4000
209,16,6.8591,1.2594,26.4000
209,17,6.7011,1.2117,26.4000
209,18,6.4360,1.4131,26.4000
209,19,6.4786,1.2175,26.4000
210,0,6.4901,1.2565,26.4000
210,1,6.4593,1.1691,26.4000
210,2,6.5226,1.2689,26.4000
210,3,6.8159,1.2402,26.4000
210,4,6.5777,1.2070,26.4000
210,5,6.7274,1.2330,26.4000
210,6,6.7705,1.2407,26.4000
210,7,6.7190,1.1710,26.4000
210,8,6.6063,1.2642,26.4000
210,9,6.9214,1.0773,26.4000
210,10,6.5637,1.1899,26.4000
210,11,6.8096,1.2124,26.4000
210,12,6.5338,1.1911,26.4000
210,13,6.7604,1.5862,26.4000
210,14,6.6871,1.1251,26.4000
210,15,6.5349,1.5576,26.4000
210,16,6.8632,1.0921,26.4000
210,17,6.7018,1.2222,26.4000
210,18,6.6934,1.5382,26.4000
210,19,6.6461,1.2114,26.4000
211,0,6.2177,1.2490,26.4000
211,1,6.5166,1.0995,26.4000
211,2,6.4256,1.2776,26.4000
211,3,6.9551,1.2511,26.4000
211,4,6.7026,1.2177,26.4000
211,5,6.7274,1.2330,26.4000
211,6,6.7607,1.2405,26.4000
211,7,6.6932,1.2092,26.4000
211,8,6.5944,1.2667,26.4000
211,9,6.8269,1.1512,26.4000
211,10,6.5604,1.2033,26.4000
211,11,6.7630,1.2068,26.4000
211,12,6.5479,1.1884,26.4000
211,13,6.7337,1.3622,26.4000
211,14,6.7461,1.0457,26.4000
211,15,6.4363,1.3294,26.4000
211,16,6.8047,1.0863,26.4000
211,17,6.6954,1.2257,26.4000
211,18,6.5434,1.5827,26.4000
211,19,6.6751,1.1934,26.4000
212,0,6.1684,1.2444,26.4000
212,1,6.5410,1.0161,26.4000
212,2,6.5568,1.2887,26.4000
212,3,6.9314,1.2463,26.4000
212,4,6.6369,1.2270,26.4000
212,5,6.7274,1.2330,26.4000
212,6,6.8288,1.2528,26.4000
212,7,6.6994,1.2350,26.4000
212,8,6.5760,1.2723,26.4000
212,9,6.7468,1.1588,26.4000
212,10,6.5796,1.2135,26.4000
212,11,6.7889,1.1924,26.4000
212,12,6.5134,1.1965,26.4000
212,13,6.7268,1.3862,26.4000
212,14,6.3218,1.1789,26.4000
212,15,6.5067,1.2967,26.4000
212,16,6.8260,1.1852,26.4000
212,17,6.6648,1.2188,26.4000
212,18,6.3598,1.4598,26.4000
212,19,6.6662,1.1809,26.4000
213,0,6.1327,1.2511,26.4000
213,1,6.5995,1.1808,26.4000
213,2,6.6159,1.2749,26.4000
213,3,6.8689,1.2256,26.4000
213,4,6.2345,1.2264,26.4000
213,5,6.7274,1.2330,26.4000
213,6,6.8677,1.2738,26.4000
213,7,6.7757,1.1691,26.4000
213,8,6.5789,1.2882,26.4000
213,9,6.7684,1.1963,26.4000
213,10,6.5903,1.2153,26.4000
213,11,6.8181,1.1938,26.4000
213,12,6.6375,1.1949,26.4000
213,13,6.7372,1.4259,26.4000
213,14,6.1790,1.1296,26.4000
213,15,6.5757,1.3808,26.4000
213,16,6.8753,1.1761,26.4000
213,17,6.6946,1.2213,26.4000
213,18,6.5842,1.3971,26.4000
213,19,6.6378,1.2175,26.4000
214,0,6.3499,1.2485,26.4000
214,1,6.5793,1.2423,26.4000
214,2,6.6601,1.2560,26.4000
214,3,6.8237,1.1508,26.4000
214,4,6.1745,1.2266,26.4000
214,5,6.7274,1.2330,26.4000
214,6,6.8376,1.2524,26.4000
214,7,6.8369,1.1211,26.4000
214,8,6.5743,1.2582,26.4000
214,9,6.8747,1.1771,26.4000
214,10,6.6639,1.2237,26.4000
214,11,6.8272,1.2285,26.4000
214,12,6.6842,1.1923,26.4000
214,13,6.7474,1.5240,26.4000
214,14,6.6653,1.0832,26.4000
214,15,6.5353,1.5935,26.4000
214,16,6.8109,1.1956,26.4000
214,17,6.7085,1.2195,26.4000
214,18,6.5960,1.3645,26.4000
214,19,6.5928,1.2314,26.4000
215,0,6.6966,1.2520,26.4000
215,1,6.3848,1.1483,26.4000
215,2,6.6986,1.2810,26.4000
215,3,6.8217,1.1708,26.4000
215,4,6.3875,1.2072,26.4000
215,5,6.7274,1.2330,26.4000
215,6,6.8292,1.2315,26.4000
215,7,6.8098,1.1420,26.4000
215,8,6.5706,1.2805,26.4000
215,9,6.8819,1.1771,26.4000
215,10,6.7457,1.2258,26.4000
215,11,6.7850,1.2307,26.4000
215,12,6.6626,1.2046,26.4000
215,13,6.7364,1.5631,26.4000
215,14,6.8866,1.0919,26.4000
215,15,6.4677,1.5404,26.4000
215,16,6.8484,1.1492,26.4000
215,17,6.6913,1.2249,26.4000
215,18,6.4649,1.3986,26.4000
215,19,6.6462,1.2002,26.4000
216,0,6.3277,1.2451,26.4000
216,1,6.2536,1.0257,26.4000
216,2,6.5148,1.2796,26.4000
216,3,6.8481,1.2224,26.4000
216,4,6.5855,1.2078,26.4000
216,5,6.7274,1.2330,26.4000
216,6,6.7592,1.2322,26.4000
216,7,6.7700,1.1914,26.4000
216,8,6.6228,1.2603,26.4000
216,9,6.7807,1.0753,26.4000
216,10,6.6945,1.2089,26.4000
216,11,6.7647,1.2161,26.4000
216,12,6.6550,1.1951,26.4000
216,13,6.7409,1.4510,26.4000
216,14,6.8407,1.0727,26.4000
216,15,6.6393,1.5620,26.4000
216,16,6.8793,1.0417,26.4000
216,17,6.6675,1.2263,26.4000
216,18,6.5765,1.4368,26.4000
216,19,6.5725,1.1910,26.4000
217,0,6.0677,1.2642,26.4000
217,1,6.2469,1.0544,26.4000
217,2,6.3386,1.2596,26.4000
217,3,6.9377,1.2066,26.4000
217,4,6.4550,1.2154,26.4000
217,5,6.7274,1.2330,26.4000
217,6,6.7555,1.2380,26.4000
217,7,6.7770,1.1669,26.4000
217,8,6.6324,1.2655,26.4000
217,9,6.7966,1.1553,26.4000
217,10,6.6423,1.1943,26.4000
217,11,6.7973,1.2004,26.4000
217,12,6.6100,1.2022,26.4000
217,13,6.7435,1.2692,26.4000
217,14,6.4299,1.0735,26.4000
217,15,6.5772,1.4122,26.4000
217,16,6.7907,1.1535,26.4000
217,17,6.6556,1.2193,26.4000
217,18,6.5357,1.2676,26.4000
217,19,6.5247,1.1884,26.4000
218,0,6.3100,1.2662,26.4000
218,1,6.6936,1.1396,26.4000
218,2,6.4615,1.2503,26.4000
218,3,7.0008,1.2002,-1000000000.0000
218,4,6.0388,1.2163,26.4000
218,5,6.7274,1.2330,26.4000
218,6,6.8278,1.2716,26.4000
218,7,6.7583,1.1440,26.4000
218,8,6.6251,1.2967,26.4000
218,9,6.8677,1.1492,26.4000
218,10,6.5554,1.2196,26.4000
218,11,6.8035,1.2157,26.4000
218,12,6.6069,1.2010,26.4000
218,13,6.7517,1.2166,26.4000
218,14,6.3360,1.1879,26.4000
218,15,6.4515,1.2524,26.4000
218,16,6.7891,1.1422,26.4000
218,17,6.6679,1.2154,26.4000
218,18,6.4360,1.2146,26.4000
218,19,6.6110,1.2123,26.4000
219,0,6.7758,1.2656,26.4000
219,1,6.8918,1.1678,26.4000
219,2,6.6564,1.2745,26.4000
219,3,6.9379,1.1748,26.4000
219,4,6.1574,1.2080,26.4000
219,5,6.7274,1.2330,26.4000
219,6,6.8045,1.2704,26.4000
219,7,6.8004,1.1674,26.4000
219,8,6.6752,1.3045,26.4000
219,9,6.8203,1.1479,26.4000
219,10,6.5074,1.2340,26.4000
219,11,6.7778,1.2264,26.4000
219,12,6.5979,1.2298,26.4000
219,13,6.7417,1.2761,26.4000
219,14,6.6543,1.2696,26.4000
219,15,6.5165,1.3934,26.4000
219,16,6.7807,1.0973,26.4000
